Tenure Months,Total Charges,Senior Citizen,Partner,Dependents,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Internet Service,Churn Value
17,1836,0,1,0,0,0,0,0,1,1,2,1,1,1,1
60,3601,1,1,0,0,1,0,1,0,0,0,1,2,1,0
68,3434,0,1,1,1,1,0,1,1,0,0,0,3,0,0
31,2515,1,1,1,0,0,1,0,1,0,2,1,0,1,0
71,4395,0,1,0,1,1,1,0,1,0,1,0,2,1,0
10,899,0,1,0,0,0,0,0,0,0,2,1,2,0,0
71,3655,0,1,0,1,1,1,1,1,0,1,0,3,0,0
1,222,0,0,0,0,0,0,0,0,0,2,0,1,0,0
39,3051,0,0,0,0,1,1,0,1,1,2,1,3,1,1
5,858,0,0,0,0,1,0,0,1,0,2,1,1,1,1
66,3323,0,1,1,1,1,1,1,0,0,0,1,3,0,0
71,4284,0,1,1,1,1,0,0,1,0,1,1,2,1,0
47,3487,0,1,1,1,0,1,0,1,1,0,1,2,1,0
67,4353,0,0,0,0,1,1,1,1,1,0,0,1,1,1
36,2686,0,1,1,0,0,0,0,1,1,0,0,3,1,0
0,34,0,1,0,0,0,0,0,0,0,2,1,0,0,1
6,883,0,0,0,0,0,0,0,0,0,2,1,1,1,1
16,1599,0,1,0,0,1,0,0,0,0,2,1,2,1,0
30,2555,0,1,0,0,1,0,0,0,1,2,1,1,1,1
1,437,0,0,0,0,1,0,0,1,0,2,1,2,1,1
0,115,1,0,0,0,0,0,0,0,0,2,1,1,1,1
51,3732,1,1,0,1,0,1,0,1,1,2,1,1,1,1
0,56,0,0,0,0,1,0,0,0,0,2,0,1,0,0
63,4171,0,1,0,1,1,0,1,1,1,1,1,3,1,0
70,4061,0,1,0,1,1,1,1,1,1,1,0,1,0,0
1,368,0,0,0,0,1,0,0,0,0,2,0,1,1,0
4,581,0,0,0,1,0,0,1,0,0,2,1,0,0,0
0,33,0,0,0,0,0,0,0,0,0,2,1,0,0,0
70,3862,0,1,0,1,0,1,1,1,1,1,1,1,0,0
12,1047,0,0,1,0,0,0,0,0,0,2,0,0,0,0
11,1307,1,1,0,1,0,1,1,1,1,0,1,1,0,0
40,2721,0,1,0,0,1,1,1,0,0,0,1,2,1,0
71,4562,0,1,0,1,0,1,1,1,1,1,1,3,1,0
2,514,0,1,0,0,0,0,0,0,0,2,1,3,1,1
12,1270,0,1,0,1,0,0,0,0,1,2,1,1,0,0
17,1236,1,0,0,0,1,0,0,0,0,2,1,3,0,0
69,4501,0,0,0,1,1,1,1,1,1,1,1,3,1,0
11,1538,0,0,0,0,1,1,0,1,1,2,1,1,1,1
42,2871,1,0,0,0,0,0,0,1,0,2,1,1,1,0
49,3562,0,1,1,0,0,1,1,1,1,0,0,0,1,0
2,329,0,1,0,0,0,0,0,0,0,2,0,0,0,1
3,578,0,0,0,0,0,0,0,0,0,2,1,1,1,1
13,1387,1,0,0,0,0,1,0,0,0,2,1,2,1,0
40,2604,0,0,0,0,0,0,1,0,0,2,1,1,1,0
49,2777,1,0,0,1,1,0,0,1,0,2,1,2,0,0
52,3834,0,1,0,1,1,1,0,1,1,0,1,2,1,1
0,2,0,0,0,0,0,0,0,0,0,2,1,2,0,0
7,926,0,0,0,0,0,0,0,1,1,2,1,1,0,0
12,1364,0,0,0,0,0,0,0,1,0,2,1,0,1,0
20,1602,1,1,0,1,1,0,0,0,1,2,1,2,0,0
68,4375,0,0,0,0,1,1,1,1,1,0,1,2,1,1
1,343,0,0,0,0,0,0,0,0,0,2,0,3,1,1
64,4280,0,0,0,0,1,1,1,1,1,2,1,1,1,1
69,3797,0,1,0,1,1,0,1,0,0,1,0,2,1,0
16,1509,0,1,1,1,1,0,0,1,1,2,0,0,0,0
6,954,0,0,0,1,1,0,1,1,1,2,1,1,0,0
8,865,1,0,0,1,0,0,0,0,0,2,0,1,0,1
49,3412,0,1,0,0,1,0,0,1,1,0,1,1,1,0
8,1184,1,0,0,0,0,1,0,1,0,2,1,1,1,0
10,1196,1,0,0,0,0,0,0,0,1,2,1,3,1,0
14,1671,1,0,0,1,0,1,1,0,1,2,1,0,1,1
23,1588,0,1,0,1,0,0,1,0,0,2,0,0,0,0
42,2661,0,0,0,1,0,0,0,0,0,2,1,1,1,1
2,316,0,0,0,0,0,0,0,0,0,2,1,1,0,1
63,4263,0,1,0,1,0,1,1,1,1,0,1,0,1,0
44,3125,0,0,0,0,0,1,0,0,1,2,1,3,1,0
71,3688,0,1,0,0,0,1,0,1,1,1,1,2,0,0
0,127,0,0,0,0,0,0,0,0,0,2,1,1,1,0
69,4290,0,1,0,0,0,1,0,1,1,0,1,1,1,0
36,2829,0,0,0,0,1,1,0,1,1,2,1,2,1,1
16,1771,0,1,0,1,0,0,1,1,0,2,0,1,1,1
59,2894,0,1,1,1,1,1,0,0,0,1,0,2,0,0
63,4362,0,1,1,1,1,1,1,1,1,0,0,1,1,0
0,257,0,0,0,0,1,0,0,0,1,2,1,3,1,1
2,483,0,0,0,0,0,0,0,0,0,2,1,1,1,1
19,1489,0,0,0,1,0,0,1,0,0,2,0,2,0,0
67,4463,0,1,0,0,1,1,1,1,1,1,1,2,1,1
55,3034,1,1,0,1,1,1,1,0,0,0,1,3,0,0
52,3902,0,1,1,0,1,1,1,1,1,2,1,2,1,0
55,3977,0,1,0,1,1,1,0,1,1,0,0,2,1,0
29,2467,0,1,0,0,1,0,1,1,0,2,1,3,1,1
33,2865,0,0,0,0,1,1,1,1,1,2,1,1,1,0
7,759,0,1,1,0,1,0,1,0,0,2,0,2,0,0
1,262,1,0,0,0,0,0,0,0,0,2,1,1,0,1
4,549,0,0,0,0,1,0,0,0,0,2,0,2,0,0
62,3717,1,0,0,0,0,1,0,0,1,2,1,2,1,0
58,3950,0,1,0,0,1,0,1,1,1,1,1,0,1,0
27,2637,1,0,0,0,1,1,0,1,1,2,1,1,1,1
25,1548,0,0,1,0,0,0,0,0,0,2,1,0,0,0
50,3498,0,1,1,1,0,0,1,1,0,0,1,0,1,0
0,202,0,0,0,0,0,0,0,0,1,2,0,3,1,1
44,3244,1,0,0,0,0,1,0,1,1,0,1,2,1,0
68,3298,0,0,0,1,1,0,1,0,0,1,1,0,0,0
5,891,0,1,1,0,1,1,0,1,0,2,1,0,1,0
58,3879,1,0,0,0,0,1,0,1,1,0,1,1,1,0
0,138,0,0,0,0,0,0,0,0,0,2,0,0,1,1
34,2790,1,0,0,0,0,0,0,1,1,2,1,1,1,1
1,405,0,0,0,0,0,1,0,0,1,2,1,1,1,1
54,3184,0,0,0,0,0,1,0,1,1,1,1,2,0,0
53,2685,0,1,1,0,1,1,0,0,0,1,1,2,0,0
7,937,0,0,0,0,0,0,0,0,0,2,0,2,1,0
60,4136,0,1,0,0,0,1,1,1,1,0,1,2,1,0
12,1468,0,0,0,1,1,1,1,1,1,1,0,3,0,0
65,4325,0,1,1,1,1,1,0,1,1,1,0,2,1,0
36,2733,0,0,0,1,1,1,1,1,1,0,1,2,0,0
10,1212,0,0,0,0,0,0,0,0,0,2,1,1,1,1
2,532,0,0,0,0,0,0,0,1,1,2,0,0,1,0
5,928,0,0,0,0,0,1,1,1,1,2,1,0,1,1
65,2784,0,0,0,1,1,0,0,0,0,0,1,0,0,0
67,4090,0,1,0,1,1,1,1,1,1,1,1,3,0,0
10,1168,0,0,0,1,0,0,0,0,0,2,1,1,1,1
11,1331,0,0,0,1,0,0,0,1,0,0,1,3,1,0
53,3171,0,0,0,1,0,1,1,1,1,1,0,1,0,0
24,2290,0,0,0,0,1,0,0,1,1,2,1,1,1,1
3,525,0,1,0,1,1,0,0,0,0,2,0,0,0,0
70,4479,0,1,0,0,1,1,1,1,1,1,1,3,1,1
71,4404,0,1,0,0,1,1,0,1,1,1,1,1,1,1
67,3361,0,1,0,1,1,1,0,0,1,1,0,2,0,0
11,1123,0,1,0,0,0,1,1,1,1,2,1,1,0,0
5,798,0,0,0,0,0,0,0,0,0,2,1,1,1,0
0,275,0,0,0,1,0,0,0,1,1,2,1,1,1,1
54,3598,0,1,1,1,1,0,0,1,0,2,1,1,1,1
46,3408,0,0,0,0,1,1,0,1,1,2,1,1,1,0
10,1182,0,0,0,0,1,0,0,0,0,2,0,1,1,1
0,39,0,0,0,1,0,0,0,0,0,2,0,1,0,0
0,130,0,0,0,0,0,0,0,0,0,2,0,1,1,1
39,2295,0,0,1,1,0,0,1,1,0,2,1,3,0,0
5,900,0,0,0,0,0,0,1,0,1,2,1,2,1,0
63,3768,0,0,0,0,1,1,1,1,1,1,0,3,0,0
71,4453,0,1,1,1,0,1,1,1,1,1,1,3,1,0
0,177,0,1,0,0,0,1,0,0,0,2,0,1,1,1
2,542,0,0,0,0,0,0,0,0,0,2,0,1,1,1
26,2073,0,0,0,0,1,1,1,1,1,0,0,0,0,0
3,666,0,0,0,0,1,0,0,0,0,2,1,0,1,0
6,977,0,0,0,0,0,0,0,1,0,2,1,1,1,1
0,25,0,0,0,0,0,0,0,0,0,2,0,1,0,1
2,543,0,0,0,0,0,0,0,1,0,2,1,1,1,1
51,2971,0,0,0,1,0,1,1,1,0,0,0,3,0,0
0,73,0,0,0,0,0,0,0,1,0,2,1,0,0,1
54,3526,1,1,0,0,1,1,1,0,0,2,0,1,1,0
44,2462,1,0,0,1,0,1,0,0,1,0,0,3,0,1
57,4019,0,0,0,0,0,1,1,1,1,0,1,1,1,1
0,60,0,0,0,0,0,1,0,0,0,2,1,0,0,1
7,1046,0,1,0,1,0,0,0,0,0,2,1,0,1,0
31,2413,1,0,0,0,0,0,0,0,1,2,1,1,1,0
9,1118,0,1,0,0,0,0,0,0,0,2,1,1,1,1
38,3050,1,0,0,0,0,1,0,1,1,2,1,1,1,0
9,1358,0,0,0,0,1,1,0,0,1,2,1,1,1,0
69,4487,0,1,0,1,1,1,1,1,1,1,1,2,1,1
16,1798,0,0,0,1,1,0,0,1,0,2,1,1,1,1
11,1390,0,0,0,0,0,0,0,1,0,2,1,1,1,1
43,2698,1,0,0,0,0,1,1,1,1,0,0,2,0,0
12,980,0,1,0,0,0,0,0,0,0,0,0,1,0,0
57,4040,1,1,0,1,1,1,0,1,1,0,1,1,1,1
61,3944,1,1,1,0,1,1,0,0,1,2,1,3,1,0
24,1574,0,1,1,1,0,0,1,0,0,2,0,1,0,0
1,402,1,0,0,0,1,0,0,0,0,2,1,1,1,1
52,3504,1,1,0,0,0,0,0,1,1,0,1,3,1,0
61,3827,0,0,0,0,0,0,0,1,1,0,1,2,1,0
28,1849,1,0,0,1,1,0,0,0,0,2,1,2,0,0
17,1581,0,1,0,0,0,0,0,0,0,2,1,1,1,0
36,2820,0,1,1,0,1,1,0,0,1,2,1,1,1,0
55,3078,0,0,0,0,1,0,0,0,0,2,1,1,1,1
67,4516,0,1,0,1,1,1,1,1,1,1,1,1,1,1
69,3931,0,1,0,1,1,0,1,0,0,1,1,3,1,0
46,3549,0,1,0,0,1,1,1,1,1,2,1,1,1,1
32,2734,0,1,0,1,0,1,1,1,1,0,1,1,1,1
26,2493,1,0,0,1,1,1,0,1,1,0,1,2,1,0
5,570,0,1,1,0,0,0,0,0,0,2,1,2,0,1
15,1503,0,0,0,0,1,1,0,0,1,2,1,2,0,0
31,2219,0,1,0,1,0,0,0,0,0,2,1,2,1,0
31,2760,0,0,0,0,1,1,0,1,1,0,1,3,1,0
61,3345,0,0,0,1,1,0,0,1,1,0,1,3,0,0
7,801,0,0,0,0,0,0,0,1,0,2,1,1,0,0
15,1491,0,0,0,0,0,0,0,0,0,2,0,1,1,1
14,1673,0,0,1,0,1,0,0,1,0,2,1,1,1,0
23,1882,1,1,0,1,0,0,0,0,0,2,1,1,1,1
55,4153,0,1,1,1,1,1,1,1,1,1,0,0,1,0
65,4269,1,1,1,0,1,1,0,1,1,0,1,1,1,0
0,181,0,0,0,0,0,0,0,0,0,2,1,1,1,1
0,52,0,0,0,1,0,0,0,0,0,2,0,1,0,0
16,1758,0,0,1,0,1,1,1,0,0,2,1,3,1,0
51,2461,0,0,0,1,0,1,0,0,0,0,0,1,0,0
0,75,0,0,0,0,1,0,0,0,0,2,0,1,0,0
58,3079,0,1,0,1,0,0,1,0,1,0,1,0,0,0
35,2370,0,0,0,1,1,1,1,1,0,0,1,0,0,0
2,528,1,0,0,0,0,0,0,0,0,2,1,1,1,1
34,2039,0,0,0,1,1,1,0,0,0,0,0,0,0,0
3,639,0,0,0,0,0,1,0,0,1,2,0,1,1,0
11,1320,0,0,0,0,0,0,1,0,0,2,1,3,1,0
21,2106,0,0,0,0,1,1,1,0,1,2,1,2,1,0
44,3516,0,1,0,1,1,1,1,1,1,0,0,0,1,0
62,4227,0,0,0,1,1,1,0,1,1,2,0,3,1,0
33,2725,1,0,0,0,1,1,0,1,1,0,1,1,1,0
71,4568,0,1,1,1,1,1,1,1,1,1,0,2,1,0
4,604,0,0,0,1,0,0,0,0,0,2,1,1,0,0
39,2358,0,0,0,1,1,0,0,1,0,2,0,0,0,0
68,4215,0,0,0,0,1,1,1,1,0,1,1,3,1,0
63,4214,0,1,1,0,1,1,1,1,1,1,1,3,1,0
36,2781,0,1,0,0,0,1,1,1,0,1,0,0,1,0
12,1447,0,0,0,0,1,1,1,0,0,2,0,1,1,1
71,4177,0,1,0,1,1,1,1,1,1,1,1,2,0,0
70,4593,0,0,0,1,1,1,1,1,1,0,1,2,1,0
55,3382,0,1,1,0,1,1,1,0,0,0,1,0,1,0
71,4557,1,1,0,1,1,1,0,1,1,1,1,1,1,0
43,3416,1,0,0,1,1,1,0,1,1,0,1,3,1,0
58,3475,0,0,0,0,1,1,0,0,0,2,1,1,1,0
70,4222,1,1,0,1,1,1,1,0,0,1,1,3,1,0
67,4384,1,1,0,0,1,1,0,1,1,2,1,1,1,1
34,2100,0,1,0,1,1,1,0,0,0,2,0,0,0,0
11,1001,0,0,0,0,1,0,0,0,0,2,1,1,0,0
30,2116,0,0,0,0,1,0,1,1,0,2,1,1,0,0
51,3189,0,0,0,0,0,1,0,0,1,2,1,3,1,0
17,1493,0,0,0,1,0,1,0,1,0,2,0,0,0,0
33,2860,1,1,1,0,1,1,1,1,1,2,1,1,1,0
47,2966,0,1,1,0,1,0,1,1,1,1,0,1,0,0
2,533,1,0,0,0,0,0,0,0,0,2,1,1,1,1
59,4066,0,0,0,0,1,1,0,1,1,1,0,1,1,0
18,1710,0,0,0,0,1,1,0,0,0,2,1,1,1,1
49,3436,1,1,0,0,1,1,0,1,0,2,1,1,1,1
8,1070,1,0,0,0,0,0,0,0,0,2,1,1,1,0
5,663,0,0,0,1,1,0,0,0,0,2,0,0,0,0
6,879,1,0,1,1,0,0,0,0,0,2,0,2,1,1
23,2115,0,0,0,0,0,1,0,1,0,2,1,0,1,1
3,661,0,0,0,0,0,1,0,0,0,2,1,2,1,1
24,1926,0,0,0,1,1,1,1,1,0,2,1,2,0,0
35,2591,0,0,0,0,0,0,0,0,1,2,1,1,1,1
21,1463,0,1,0,1,0,0,1,0,0,2,1,1,0,1
34,1821,0,0,1,0,0,0,0,0,0,2,0,0,0,0
7,1054,0,0,1,0,0,0,0,0,1,2,0,2,1,1
7,993,1,0,0,0,0,0,0,0,0,2,1,1,1,1
17,1615,0,0,0,0,1,1,0,0,0,2,0,1,1,0
5,845,0,1,0,0,1,0,0,0,1,2,1,3,1,1
67,3648,0,1,1,1,0,1,0,0,0,1,0,3,1,0
54,3131,0,1,1,1,1,0,1,1,0,0,1,3,0,0
6,1085,1,1,0,0,0,1,0,1,1,2,1,1,1,1
17,1924,1,1,0,0,0,0,1,1,1,2,0,2,1,1
5,913,0,1,1,0,1,1,0,0,1,2,1,1,1,1
9,1399,0,1,0,0,1,1,0,1,1,2,1,3,1,1
60,2539,0,1,1,1,0,0,0,0,0,0,1,2,0,0
69,4370,0,0,0,1,0,0,1,1,1,1,1,3,1,1
58,3952,0,1,0,0,1,0,0,1,1,2,0,1,1,1
24,2020,0,0,0,1,0,0,1,1,1,2,1,3,0,0
69,3715,0,1,0,1,1,1,1,1,0,1,0,0,0,0
60,3794,0,1,0,0,1,0,1,0,1,1,1,2,1,0
23,2218,0,0,0,0,0,0,0,1,1,2,1,1,1,0
25,2065,1,1,0,0,0,1,0,1,0,2,1,3,1,0
37,3227,0,1,0,1,0,1,1,1,1,0,1,1,1,0
26,2109,0,1,1,0,1,0,1,0,0,2,1,3,1,0
38,2893,0,0,0,1,0,1,1,1,0,0,1,1,1,1
0,207,0,0,0,0,0,0,0,0,1,2,0,1,1,1
28,2181,0,1,0,0,0,1,0,0,0,2,1,3,1,0
38,2915,1,0,0,0,0,0,0,1,1,2,1,2,1,1
42,2780,0,1,0,1,0,1,1,1,1,1,1,1,0,0
27,2017,0,1,1,0,0,0,0,0,0,0,1,2,1,0
20,2169,0,0,0,0,1,1,1,1,1,0,1,0,1,0
19,1884,0,1,0,0,0,0,0,1,1,2,1,1,1,1
61,4057,1,1,0,1,0,1,0,1,1,0,1,1,1,0
3,515,0,1,1,0,0,0,1,0,1,2,0,3,0,1
1,441,0,0,0,0,1,0,0,0,0,2,1,1,1,1
7,1189,0,0,1,0,0,1,0,1,1,2,1,1,1,1
22,2128,1,1,0,0,1,1,0,1,1,2,1,1,1,0
1,341,1,1,0,0,0,1,0,0,0,2,1,1,1,0
8,1149,0,1,0,0,0,0,0,0,1,2,1,1,1,0
1,462,1,0,0,0,0,0,0,1,1,2,1,1,1,1
30,2086,1,0,0,1,0,0,0,0,0,2,1,3,1,0
28,1921,0,1,1,1,0,0,0,0,1,2,1,0,0,0
65,4103,0,1,0,1,1,1,1,0,0,1,0,0,1,0
45,2830,0,0,0,0,0,1,0,0,0,2,1,3,1,0
28,2108,0,1,0,0,0,0,0,0,0,2,1,1,1,0
2,535,0,0,0,0,0,1,0,0,0,2,1,0,1,0
24,2251,0,0,0,0,1,0,0,1,1,2,1,1,1,1
29,2052,0,0,0,0,1,1,0,1,0,0,1,3,0,0
40,2499,0,0,0,0,0,0,0,0,0,2,0,2,1,1
13,1191,0,0,1,0,0,1,0,1,0,2,1,3,0,0
3,559,0,1,0,0,0,1,0,1,0,2,0,1,0,0
69,3290,0,0,1,1,1,0,1,0,0,0,0,2,0,0
12,1619,1,0,0,0,1,1,0,1,1,2,1,1,1,1
35,2533,0,1,0,0,0,0,0,0,1,2,0,1,1,0
9,793,0,0,0,0,0,0,0,0,0,2,0,0,0,0
37,2658,0,0,0,1,1,1,0,1,1,0,0,2,0,0
66,4051,0,1,1,0,1,0,1,1,0,1,0,3,1,0
7,766,0,0,0,0,0,0,1,0,0,2,0,1,0,0
53,3623,0,0,0,1,1,0,0,1,1,0,1,3,1,0
50,3474,0,1,0,0,0,1,0,1,1,0,1,1,1,0
28,2445,1,1,0,0,1,1,0,0,1,2,1,1,1,1
17,1633,0,0,0,0,0,0,0,0,0,2,0,0,1,0
0,18,0,0,0,0,0,0,0,0,0,2,1,0,0,0
6,882,0,1,0,0,0,0,0,0,0,2,1,1,1,1
54,3306,0,1,1,1,1,0,0,0,0,2,1,1,1,0
0,32,0,0,0,0,0,0,0,0,0,2,0,1,0,1
63,4299,0,1,1,1,1,0,1,1,1,1,0,2,1,0
59,3240,1,1,0,1,1,1,1,0,1,0,1,3,0,0
0,24,1,0,0,0,0,0,0,0,0,2,0,2,0,0
52,3719,1,1,0,0,1,0,0,1,1,2,1,1,1,1
70,3910,0,1,0,0,1,1,1,1,1,1,0,3,0,0
44,3253,0,0,0,1,1,0,0,1,1,0,1,1,1,0
35,2946,0,1,0,1,1,1,1,0,1,1,1,3,1,0
60,3365,0,1,0,1,1,0,1,1,1,1,1,0,0,0
4,854,0,0,0,0,0,0,0,1,1,2,1,0,1,1
22,1905,0,1,1,1,0,0,0,0,0,0,0,3,1,0
7,1004,1,1,0,0,0,0,0,0,1,2,1,1,1,1
8,1088,0,0,0,1,1,0,0,1,1,2,1,1,0,1
4,876,1,0,0,0,1,0,0,0,1,2,1,1,1,1
35,2745,0,1,1,1,1,1,1,1,1,1,1,3,0,0
71,3994,1,1,0,1,1,0,1,0,0,1,1,3,1,0
53,3769,0,1,1,0,1,0,1,1,1,0,1,1,1,0
20,1640,0,0,0,0,0,1,0,0,1,2,0,0,0,0
11,902,0,0,0,0,0,0,0,0,0,2,1,1,0,0
71,3852,0,1,0,1,1,1,1,1,0,1,0,2,0,0
59,4160,0,1,1,1,0,1,1,1,1,1,1,1,1,0
30,2158,1,0,0,0,0,0,0,0,0,2,1,1,1,1
25,1521,0,0,0,0,0,0,0,0,0,2,0,1,0,0
12,1495,1,0,0,0,0,0,0,1,1,2,1,1,1,1
40,2669,0,1,0,1,1,1,0,1,0,0,1,3,0,0
67,3477,0,1,1,0,0,1,1,1,1,1,1,2,0,0
70,4070,0,1,1,1,1,1,1,1,1,1,0,2,0,0
12,1389,0,0,0,0,1,1,0,0,0,2,1,1,1,1
0,68,0,0,0,0,0,1,0,0,0,2,0,0,0,1
17,1754,0,0,0,0,0,0,0,1,0,2,1,1,1,1
56,2649,0,1,0,1,0,0,1,0,0,2,0,1,0,0
24,2033,0,0,0,1,1,0,0,0,0,2,1,2,1,1
17,1129,0,0,1,0,0,0,0,0,0,2,1,3,0,0
21,1914,1,0,0,1,1,0,0,0,0,2,0,1,1,0
67,4333,0,0,0,1,1,1,0,1,0,0,0,2,1,0
26,2438,0,0,0,0,0,0,0,1,1,2,1,0,1,1
31,2436,0,1,1,0,1,0,0,1,0,2,1,1,1,0
19,1813,1,0,0,0,0,0,0,1,1,2,0,1,1,0
14,1513,0,0,0,0,0,1,0,1,0,2,0,1,1,0
0,162,1,0,0,0,0,0,0,0,0,2,1,1,1,1
71,4530,1,1,0,1,1,1,0,1,1,1,1,2,1,0
56,2582,1,0,0,0,0,1,1,0,0,0,1,1,0,0
0,163,0,0,0,0,0,0,0,0,0,2,1,1,1,1
27,1721,0,0,0,0,0,0,1,0,0,2,1,3,0,0
38,3028,0,0,0,0,1,1,0,1,1,2,1,1,1,1
65,3917,0,0,0,1,1,1,1,1,1,1,1,3,0,0
23,2195,0,0,0,0,1,0,0,1,0,2,1,3,1,1
3,572,0,0,0,0,1,0,0,1,1,2,1,2,0,1
50,3454,1,0,0,0,0,1,0,1,1,2,1,1,1,1
10,1378,1,0,0,0,0,0,0,1,1,2,0,2,1,1
0,176,0,0,0,0,0,0,0,0,0,2,0,1,1,1
0,143,0,0,0,0,0,0,0,0,0,2,0,1,1,1
62,3381,0,1,0,1,1,0,0,1,1,0,1,3,0,0
61,4141,0,0,0,1,1,0,1,0,1,0,0,1,1,1
22,1892,0,0,0,0,1,0,1,0,0,2,1,0,1,0
0,30,0,0,0,0,0,0,0,0,0,2,1,1,0,1
8,1076,0,0,0,0,0,0,0,0,0,2,1,1,1,0
64,4369,1,0,0,1,0,1,1,1,1,1,1,1,1,0
12,1576,0,0,1,0,1,1,0,1,1,0,1,3,1,0
16,1688,0,1,0,0,0,0,0,0,1,2,1,1,1,1
30,2506,1,0,0,0,0,1,1,1,0,2,1,2,1,0
23,1793,0,1,0,0,1,0,0,1,1,2,1,2,0,0
0,92,0,0,1,0,0,1,0,0,1,2,0,1,0,1
38,3162,1,1,0,0,1,1,0,1,1,2,1,1,1,1
71,3500,0,1,0,1,1,1,0,1,0,1,1,3,0,0
39,2867,1,1,0,0,0,0,0,1,1,2,1,3,1,1
62,3333,0,1,1,1,1,1,1,1,0,1,0,3,0,0
18,1950,0,1,0,0,0,0,1,1,1,0,1,1,1,1
4,701,0,0,0,0,0,1,0,1,1,0,1,0,0,1
42,2287,0,0,0,0,1,0,1,0,0,0,0,1,0,0
35,2855,0,0,0,0,1,0,0,1,1,2,1,1,1,1
12,1432,0,0,0,0,0,0,0,0,1,2,1,1,1,1
70,4354,1,0,0,1,1,0,1,1,0,0,1,3,1,0
8,1228,0,0,1,0,0,0,0,1,1,2,0,1,1,1
6,599,0,0,0,0,0,0,0,0,0,2,0,0,0,0
22,1837,0,1,0,1,0,1,1,0,1,0,1,2,0,0
57,3851,1,1,0,0,0,1,0,1,1,2,1,1,1,1
15,1498,0,0,0,0,0,0,0,0,0,2,1,3,1,0
18,1850,0,0,0,0,0,0,1,0,1,0,1,3,1,0
44,3480,0,0,0,1,0,1,1,1,1,2,1,3,1,0
12,1426,0,0,1,0,1,1,0,0,0,2,1,1,1,1
12,1475,1,1,0,0,1,0,1,0,1,2,1,2,1,1
40,2955,0,1,1,0,0,1,0,1,1,2,1,2,1,0
19,1698,1,1,0,0,1,0,0,0,0,2,1,1,1,1
71,3786,1,1,0,1,1,1,1,0,1,1,0,2,0,0
53,2840,0,1,1,1,1,0,1,0,0,1,1,3,0,0
53,3771,0,0,0,1,0,1,0,1,1,0,1,2,1,1
21,1380,0,0,0,1,0,0,0,0,0,2,1,1,0,0
23,1931,0,1,1,1,0,1,0,1,1,1,0,3,0,0
38,3099,0,1,0,1,0,1,1,1,1,0,1,3,1,1
57,3016,0,1,1,0,1,0,0,1,0,2,1,2,0,0
66,4212,0,1,0,1,1,0,0,1,1,0,1,3,1,0
8,1103,1,0,0,0,0,0,0,0,1,2,1,1,1,0
71,4458,0,1,0,1,1,1,1,0,1,1,0,2,1,0
0,29,0,0,0,0,0,0,0,0,0,2,1,1,0,1
20,1665,0,0,0,1,0,1,0,1,0,2,0,2,0,0
14,1145,0,0,0,0,0,0,0,0,0,2,0,1,0,1
1,389,1,0,0,0,0,0,0,0,1,2,1,2,1,1
37,2696,0,0,0,0,1,1,1,0,0,2,1,3,1,1
25,2304,0,0,0,1,0,1,1,0,1,0,1,2,1,0
5,835,0,0,0,0,0,0,0,0,0,2,1,1,1,1
70,4564,0,1,0,1,1,1,1,1,1,1,1,3,1,0
24,1832,0,0,0,0,1,0,1,0,1,2,1,2,0,0
34,3046,0,0,0,1,0,1,1,1,1,1,1,1,1,0
71,3645,1,1,0,1,1,1,1,1,0,1,0,2,0,0
60,3486,0,1,1,0,0,1,1,1,1,1,1,2,0,0
22,1963,0,1,0,0,1,1,1,0,0,2,0,1,1,1
49,3087,0,1,0,0,0,0,0,1,0,2,1,2,1,1
65,3586,1,0,0,0,1,0,0,0,0,2,1,3,1,1
12,1596,0,1,1,0,0,1,0,1,1,2,0,1,1,0
21,1933,0,1,0,0,0,1,0,1,0,2,1,2,1,0
2,504,0,0,0,0,0,0,0,0,0,2,1,2,1,1
49,3721,0,0,0,1,1,0,1,1,1,1,1,1,1,1
40,3193,0,0,0,0,1,1,0,1,1,2,1,1,1,1
3,626,0,0,0,0,0,1,1,1,1,2,1,1,0,1
1,295,0,0,1,0,0,0,0,0,1,2,1,1,0,0
71,4497,0,1,1,1,1,1,0,1,1,1,1,3,1,0
70,4282,1,0,0,0,1,0,0,1,1,2,1,3,1,0
62,4167,0,1,1,0,1,1,0,1,1,1,1,2,1,0
0,145,0,0,0,0,0,0,0,0,0,2,1,1,1,1
1,431,1,0,0,0,1,1,1,0,1,2,1,3,1,1
32,2754,0,1,0,0,1,1,0,1,1,2,1,1,1,1
0,134,0,0,0,0,0,0,0,0,0,2,1,0,1,0
26,2296,0,1,0,0,0,0,0,1,1,2,0,3,1,0
0,224,0,0,1,1,0,0,0,0,1,2,1,0,1,1
55,4101,1,0,0,0,1,1,1,1,1,0,1,1,1,1
47,2978,0,0,0,1,1,1,0,1,1,0,1,3,0,0
27,2200,0,1,1,0,0,1,0,1,0,2,0,1,1,0
2,381,0,0,0,0,0,0,1,1,0,2,1,1,0,1
56,2980,0,0,0,0,1,1,1,1,0,1,0,0,0,0
32,2260,0,1,0,0,0,1,1,1,1,0,1,0,0,1
71,4589,0,1,1,1,1,1,1,1,1,1,1,3,1,0
42,3276,0,0,1,1,1,0,1,1,1,0,1,3,1,0
70,4187,0,1,0,0,1,1,0,0,1,2,1,2,1,0
