decile1b,decile3,lsat,ugpa,zfygpa,zgpa,fulltime,fam_inc,sex,tier,race,pass_bar
5,7,78,16,304,361,0,3,1,2,1,1
3,2,58,18,246,211,0,3,1,3,1,1
6,7,86,24,327,349,0,2,1,3,1,1
1,4,68,23,186,267,0,1,1,2,1,1
9,7,62,12,452,351,0,2,1,1,1,1
5,7,74,7,303,366,1,2,0,2,1,1
4,8,103,24,271,397,0,2,1,4,1,1
4,6,109,17,259,329,0,4,1,4,1,1
2,2,62,15,225,222,0,3,0,3,0,1
3,5,78,18,245,309,0,2,0,4,1,1
0,0,82,11,114,77,0,3,0,2,1,0
3,2,74,8,248,225,0,2,0,2,0,0
3,3,86,15,248,246,0,3,1,2,1,1
4,4,103,19,266,277,0,2,0,2,1,1
0,1,96,10,134,174,1,2,1,3,1,1
7,8,78,22,334,406,1,2,0,2,1,1
9,9,107,13,432,482,0,3,1,5,1,1
6,6,94,11,306,330,0,4,1,1,1,1
0,0,90,23,120,127,0,2,1,3,1,1
7,8,94,20,363,391,0,3,0,5,1,1
4,2,98,11,268,227,1,3,1,3,1,1
7,9,86,22,353,451,0,0,1,3,1,1
9,9,103,20,455,506,0,3,1,5,1,1
0,0,104,8,152,120,0,1,1,4,0,1
8,3,52,18,380,243,0,0,1,2,1,1
7,5,78,19,351,316,0,2,1,4,1,1
4,3,111,20,265,247,0,3,0,5,0,1
5,5,98,16,292,309,0,3,1,1,1,1
6,7,78,21,308,358,0,3,1,2,1,1
3,3,80,22,237,256,0,1,1,4,1,1
4,8,111,22,285,386,0,4,0,5,1,1
8,9,55,14,407,439,0,3,1,3,1,1
6,6,101,20,317,320,0,3,1,4,1,1
9,7,94,10,417,373,0,3,1,0,1,1
2,3,103,24,228,255,0,3,1,4,1,1
2,2,101,24,222,219,0,1,0,5,1,1
2,4,109,22,198,289,0,2,1,5,1,1
7,5,101,16,362,307,0,2,0,3,1,1
9,8,103,19,420,392,0,1,1,1,1,1
5,7,94,22,303,351,1,3,0,2,1,1
9,8,86,18,426,420,0,3,0,2,0,1
5,4,103,9,292,289,0,3,0,5,1,0
2,3,74,16,227,250,1,2,0,3,1,1
0,0,66,10,90,87,0,3,1,4,0,1
6,5,98,19,319,311,0,2,0,3,1,1
2,3,78,22,228,253,0,3,0,2,1,1
4,6,62,9,282,328,0,2,1,3,1,1
8,8,94,17,396,398,1,2,0,2,1,1
1,1,111,21,187,168,0,3,1,5,1,1
8,7,94,20,385,356,0,2,1,3,1,1
8,7,66,20,389,364,0,3,0,2,1,1
3,3,66,22,238,248,0,2,1,3,1,1
3,5,62,16,241,301,0,2,0,4,1,0
2,2,78,18,208,217,0,3,1,3,1,1
2,0,107,21,213,162,0,3,0,5,1,1
5,6,70,17,305,347,0,3,0,3,1,1
7,8,90,16,350,382,0,4,1,1,1,1
6,3,50,19,321,258,0,2,1,1,1,0
8,7,98,11,381,348,0,2,1,1,1,1
2,4,78,19,229,272,0,4,0,2,1,1
3,2,74,15,253,234,0,2,0,3,0,1
9,9,98,18,426,446,0,3,0,3,1,1
9,8,105,18,459,414,0,3,0,4,1,1
9,9,74,21,411,441,0,4,0,3,1,1
2,5,52,22,229,290,0,3,0,1,1,1
0,2,107,19,103,217,0,2,1,5,1,1
6,8,98,21,323,382,0,3,1,3,1,1
8,9,98,21,375,422,0,3,1,3,1,1
4,3,109,11,274,237,0,0,1,2,1,0
3,4,52,16,236,271,0,3,1,1,1,1
1,2,72,6,183,228,0,3,1,3,1,1
2,2,61,14,219,217,0,3,1,2,1,1
9,9,74,19,450,451,0,2,1,2,1,1
2,3,98,20,214,247,0,2,0,4,1,1
6,4,36,16,310,267,0,1,1,2,1,1
7,6,103,22,355,322,0,3,0,3,1,1
2,2,86,13,223,229,0,3,1,3,1,1
1,1,46,13,200,189,0,2,1,2,0,1
3,1,70,17,249,187,0,3,1,3,1,1
8,8,103,20,386,387,1,3,0,2,1,1
7,7,99,20,335,364,0,3,1,4,1,1
1,0,82,17,200,148,0,3,1,2,1,1
8,8,90,19,398,402,0,2,0,3,1,1
5,2,82,6,299,232,0,2,1,3,1,1
2,4,103,23,229,290,0,3,0,5,1,1
2,2,88,19,223,237,0,4,0,3,0,1
9,8,98,17,417,416,0,3,1,4,1,1
5,2,101,20,302,235,0,2,1,3,1,1
3,2,90,11,241,214,0,2,1,3,0,1
9,8,98,15,422,398,0,2,0,2,1,1
9,9,78,18,465,501,0,3,0,1,1,1
8,8,107,24,384,401,0,3,1,5,1,1
3,2,62,16,246,234,0,3,0,2,1,1
9,9,109,23,434,456,0,3,1,2,1,1
6,7,60,11,331,366,0,1,1,2,1,1
5,4,82,17,297,274,0,3,1,2,1,1
1,2,90,15,202,227,0,3,1,3,1,1
7,6,94,23,366,347,0,3,1,3,1,1
6,3,70,16,326,262,0,2,1,2,1,0
2,4,86,21,211,290,0,1,0,3,0,1
3,4,98,21,240,276,0,3,0,4,1,1
3,4,78,14,247,288,0,2,1,2,1,1
7,4,103,9,356,292,0,4,1,4,1,1
8,9,113,14,403,426,0,3,1,4,1,1
6,3,90,20,315,262,0,3,1,2,1,1
8,7,70,16,396,351,1,4,1,3,1,1
4,1,74,19,275,170,0,4,0,3,1,1
2,3,50,22,219,238,1,3,0,2,1,1
1,3,86,15,197,248,0,3,1,4,1,1
1,0,80,15,163,159,0,3,0,4,1,1
9,9,94,14,536,492,0,2,1,0,0,1
3,2,103,9,252,233,0,4,0,4,1,1
5,6,54,19,286,341,0,2,1,1,1,1
5,4,86,17,293,274,0,3,1,3,1,1
4,5,70,20,264,291,0,2,0,2,1,1
9,9,94,23,457,448,0,1,0,3,1,1
4,5,86,15,264,297,0,3,0,2,1,1
2,2,103,19,227,209,0,2,0,3,1,1
2,4,68,14,222,270,0,3,0,4,1,1
1,3,98,13,207,240,0,3,0,2,1,0
3,3,66,19,240,254,0,3,1,1,1,1
4,2,101,15,266,209,0,4,1,2,1,1
0,0,34,16,140,96,0,1,0,4,0,1
8,6,98,17,366,331,0,1,1,2,1,1
6,7,90,18,312,366,0,3,1,2,1,1
0,0,46,12,112,138,0,2,0,2,0,1
7,7,94,23,348,348,0,3,0,3,1,1
7,4,103,12,351,288,0,1,1,3,1,1
5,3,54,9,284,261,1,1,1,4,1,1
5,5,98,14,286,297,0,4,0,5,1,1
2,3,68,15,226,250,0,3,0,1,1,1
3,6,86,20,244,334,0,2,1,3,1,1
3,2,62,17,257,229,1,2,1,2,1,0
1,0,103,19,180,128,0,2,1,3,1,0
7,7,103,23,361,365,0,2,0,3,1,1
9,8,90,19,414,405,0,1,1,3,1,1
4,6,78,15,272,334,0,1,1,4,1,1
0,0,94,19,135,158,0,2,1,2,1,1
4,4,94,16,269,272,0,4,1,2,1,1
0,0,46,21,87,57,0,1,1,4,0,0
8,6,96,16,375,337,0,2,1,2,1,1
6,7,103,16,311,358,0,4,1,4,0,1
8,6,98,24,371,345,0,2,0,3,1,1
1,1,90,15,168,172,0,3,1,4,1,1
4,4,94,17,278,285,0,3,1,2,1,1
3,1,98,12,256,204,0,3,1,3,0,0
9,8,98,23,407,396,0,2,0,1,1,1
1,1,82,13,180,191,0,3,1,3,0,0
4,4,50,19,260,278,0,3,0,4,1,1
1,1,98,19,190,200,0,2,1,2,1,1
9,9,86,23,448,451,0,3,0,4,1,1
8,8,101,20,369,378,0,3,0,4,1,1
8,8,103,24,407,402,0,3,0,3,1,1
2,1,58,21,223,180,0,3,1,1,1,1
4,4,86,20,283,290,0,2,0,3,1,1
7,8,103,22,351,384,0,3,1,3,1,1
9,8,107,8,411,418,0,3,1,3,1,1
3,1,86,17,238,189,0,2,1,2,0,1
9,9,98,10,436,452,0,3,1,2,1,1
3,2,66,18,243,230,0,2,1,2,1,1
6,7,111,22,318,351,0,3,1,4,1,1
7,3,74,17,337,257,0,3,1,1,1,1
2,1,64,7,232,187,0,3,1,2,0,1
6,2,96,20,314,227,0,2,0,2,1,1
9,7,52,12,421,361,0,2,1,3,1,1
8,7,66,24,391,366,0,2,1,3,1,1
3,1,90,16,241,194,0,3,1,2,1,1
9,9,112,17,469,460,0,2,1,4,1,1
2,2,74,19,234,205,0,3,0,3,1,0
4,2,103,24,270,233,0,3,1,5,1,1
9,8,58,16,463,406,0,1,0,3,1,1
2,1,46,18,218,192,0,3,1,1,1,1
6,6,94,19,326,331,0,3,1,4,1,1
4,5,101,16,279,301,0,2,0,3,1,1
1,1,82,16,201,181,0,3,1,2,1,0
3,5,98,22,252,301,0,2,1,5,1,1
1,2,105,19,197,223,0,3,0,3,0,1
1,2,74,14,204,215,0,1,0,1,0,1
8,7,112,13,375,367,0,2,0,3,1,1
3,6,50,11,247,314,0,3,1,1,1,1
8,8,86,18,383,391,0,3,1,3,1,1
2,3,74,13,230,238,0,2,0,2,1,1
5,4,74,13,299,287,0,2,0,2,1,1
6,4,98,19,316,285,0,3,1,2,1,1
5,3,86,15,287,251,0,2,1,1,1,1
4,3,62,17,274,257,0,2,0,2,1,1
2,2,74,21,222,213,0,3,1,4,1,1
0,1,94,19,161,168,0,3,0,2,1,1
8,8,113,16,376,416,0,4,1,5,0,1
7,8,74,18,338,392,0,2,0,2,1,1
6,3,94,24,317,265,0,3,1,3,1,1
0,0,105,18,57,97,0,2,0,4,0,1
8,7,62,13,378,359,0,3,1,1,1,1
8,9,62,23,365,440,0,1,0,1,1,1
8,6,58,16,374,329,0,0,1,4,0,1
7,8,109,16,369,383,0,3,0,5,1,1
2,3,46,17,240,250,0,1,0,0,1,0
6,5,82,17,325,310,0,2,1,3,1,1
8,5,90,11,378,303,0,3,1,1,1,1
2,7,103,21,227,375,0,3,1,3,1,1
9,8,82,14,436,392,0,2,1,1,1,1
9,9,103,24,508,537,0,2,1,3,1,1
2,2,46,18,221,235,0,3,1,2,0,1
1,3,82,17,206,256,0,2,1,2,1,1
6,7,109,24,329,354,0,3,0,5,1,1
1,5,102,13,206,296,0,3,1,2,1,1
6,7,94,13,316,363,0,3,1,2,1,1
3,2,78,14,238,231,0,2,0,2,1,1
3,2,107,18,244,221,0,4,1,5,1,1
4,5,74,14,272,292,0,3,0,2,1,1
1,1,103,23,179,170,0,0,1,3,1,1
7,7,90,12,345,374,0,1,1,1,1,1
8,7,62,17,367,367,0,2,1,2,1,1
5,5,54,15,293,314,0,3,1,3,0,1
8,8,111,14,399,396,0,3,1,2,1,1
1,2,103,13,183,230,0,2,1,4,1,0
1,2,86,15,196,211,0,4,0,2,1,1
9,9,58,13,416,436,0,2,1,2,0,1
3,5,94,20,253,314,0,1,0,3,1,1
8,2,78,19,370,216,1,2,1,2,1,1
6,6,101,15,314,332,0,3,0,3,1,1
8,5,112,22,384,316,0,3,1,4,1,1
7,6,98,16,342,337,0,3,0,4,1,1
4,1,109,22,270,175,0,3,1,3,1,1
3,2,62,18,251,228,0,0,1,2,0,1
5,5,98,22,286,317,0,3,0,4,1,1
4,3,90,17,277,256,1,2,1,4,0,0
5,4,90,22,287,282,0,3,0,3,1,1
3,3,94,13,239,244,0,2,0,1,1,0
3,4,101,21,252,287,0,3,0,4,1,1
7,5,94,14,335,307,0,3,1,2,1,1
8,7,82,16,369,371,0,4,0,2,1,1
7,8,78,23,348,406,0,3,1,3,1,1
1,2,46,9,166,204,1,3,1,2,1,0
5,5,82,14,286,313,0,1,1,3,1,1
8,7,98,18,371,364,0,3,1,3,1,1
2,1,70,20,222,175,0,3,1,2,1,1
1,2,70,15,201,210,0,3,0,1,1,1
8,5,113,19,368,309,0,2,0,3,1,1
8,9,74,23,395,428,0,2,0,2,1,1
0,2,78,13,166,229,0,4,1,2,1,1
3,4,111,21,258,277,0,2,1,5,0,1
3,6,101,22,246,334,0,3,1,5,1,1
3,4,78,16,235,265,0,3,0,2,1,1
5,6,78,21,297,322,0,2,0,1,1,1
5,4,98,15,298,291,0,3,1,3,1,1
0,0,78,14,121,115,0,0,1,3,0,1
9,9,82,21,435,439,0,2,0,2,1,1
2,1,74,19,206,167,0,2,0,3,0,1
5,7,103,24,283,353,0,3,0,4,1,1
6,8,109,10,312,404,0,1,1,3,1,1
1,4,112,19,192,283,0,2,0,5,1,1
0,1,70,15,149,185,0,3,1,4,0,0
0,0,32,11,98,113,0,2,0,3,0,0
3,2,80,20,248,224,0,2,1,2,1,1
9,9,82,16,493,486,0,3,1,2,1,1
9,9,98,18,501,517,0,4,1,4,1,1
0,1,54,21,151,178,0,3,0,3,1,0
1,2,90,13,198,216,0,0,1,2,1,0
5,4,70,8,305,273,0,3,1,3,1,1
6,6,101,19,331,319,0,2,0,5,1,1
5,3,62,12,302,245,0,3,1,1,1,1
0,0,94,8,152,162,0,4,1,1,1,1
9,9,66,20,415,434,0,2,0,2,1,1
3,2,78,19,249,237,0,0,0,3,1,0
2,0,101,22,196,144,0,1,0,5,1,0
9,9,101,20,421,475,0,3,0,3,1,1
8,8,107,17,393,382,0,2,0,2,1,1
9,9,105,17,498,454,0,2,0,4,1,1
8,9,74,17,399,425,0,3,0,2,1,1
3,1,68,16,258,173,0,3,1,3,1,1
1,1,105,22,192,200,0,2,1,5,1,1
4,4,86,23,279,277,0,2,1,3,1,1
9,8,101,24,437,418,0,3,1,4,1,1
6,6,58,24,319,336,0,2,1,4,1,1
8,6,82,18,371,342,1,2,1,2,1,1
9,9,26,11,468,506,0,1,1,0,0,1
0,0,60,17,85,156,0,3,0,3,0,0
7,4,90,14,353,281,0,2,1,1,1,1
0,0,54,15,61,47,0,2,0,2,0,0
0,1,98,10,157,186,1,4,1,4,1,1
7,7,103,17,359,369,0,2,1,4,1,1
3,3,74,12,248,245,0,3,1,1,1,1
7,7,111,21,343,353,0,3,1,4,1,1
6,4,62,19,310,270,0,2,1,2,0,1
0,1,74,20,165,178,0,1,0,2,1,1
1,0,42,16,193,121,0,0,1,1,0,0
2,2,90,18,206,235,0,3,0,3,1,1
8,8,70,20,373,389,0,1,1,4,1,1
9,7,101,14,441,360,1,3,1,2,1,1
3,3,74,18,260,262,0,0,1,3,0,1
9,9,86,24,446,497,0,1,0,3,1,1
3,2,38,16,238,223,1,2,1,1,1,1
4,6,60,18,259,331,0,2,1,1,1,1
5,4,107,22,299,285,0,2,0,5,1,1
8,8,102,23,390,386,0,3,1,4,1,1
4,1,90,13,263,190,0,2,0,3,1,1
6,8,90,14,315,381,0,1,1,1,1,1
3,3,101,20,248,255,0,3,0,3,1,1
6,7,103,22,325,359,0,2,1,5,1,1
3,1,90,12,242,193,0,1,1,2,1,1
6,5,94,18,329,305,0,2,0,4,0,1
8,7,60,16,364,373,0,3,1,2,1,1
5,5,101,25,293,318,0,4,1,5,1,1
6,7,103,14,325,344,0,1,0,0,1,1
3,5,101,16,258,321,0,3,1,3,1,1
7,8,94,18,358,378,0,3,0,5,1,1
6,7,74,20,312,368,0,1,1,4,1,1
6,6,94,21,317,336,0,3,1,4,1,1
6,7,101,12,324,356,0,2,0,3,1,1
4,4,94,22,277,279,0,1,0,4,1,1
8,9,90,21,402,449,0,2,0,4,1,1
6,3,105,21,314,249,0,3,1,3,1,1
5,1,78,13,285,176,1,2,1,2,1,1
3,4,50,13,268,268,0,2,1,0,0,1
6,7,66,22,332,364,0,3,1,2,1,1
1,3,70,13,187,247,0,3,1,2,1,1
5,6,62,20,299,319,0,2,0,2,1,1
5,3,76,14,285,251,0,3,1,2,1,1
7,8,94,21,339,402,0,2,0,2,1,1
8,9,94,25,402,486,0,1,0,2,1,1
9,9,113,25,441,449,0,3,1,4,1,1
9,9,74,16,450,450,0,3,1,2,1,1
3,2,64,19,251,223,0,3,0,2,1,1
3,1,62,15,238,188,0,2,1,2,0,1
4,5,60,18,278,292,0,2,1,2,1,1
7,3,94,14,363,262,0,3,1,3,1,1
0,1,112,20,128,189,0,2,0,5,1,1
9,9,101,22,460,483,0,2,0,4,1,1
1,3,82,14,203,243,0,4,1,2,1,1
1,0,94,19,199,158,0,3,1,2,1,1
0,0,94,15,113,99,0,4,1,2,1,0
1,2,82,17,180,236,0,2,1,4,1,1
2,1,82,14,235,202,0,2,1,2,1,1
0,1,76,12,143,201,0,2,1,2,1,1
2,4,101,16,226,284,0,3,1,2,1,1
4,3,94,17,264,250,0,3,1,2,1,1
1,1,51,13,184,200,0,2,1,2,1,0
0,0,94,10,87,81,0,3,1,5,0,1
3,5,90,22,258,295,0,3,0,2,1,1
6,8,86,20,322,406,0,2,0,4,1,1
4,3,62,20,259,248,0,3,0,1,1,1
6,7,76,12,316,353,0,2,1,2,1,1
4,8,90,18,275,387,0,3,0,2,1,1
7,8,101,22,357,379,0,2,0,4,1,1
5,6,112,23,302,333,0,3,1,5,1,1
8,8,66,16,369,396,0,3,1,2,1,1
3,2,54,9,236,221,0,2,1,2,0,1
2,6,58,6,230,315,0,3,1,1,1,1
3,4,101,14,257,283,0,4,1,2,1,1
5,6,105,22,296,331,0,2,1,4,1,1
6,6,90,23,332,337,0,4,1,2,1,1
1,0,62,20,171,144,0,2,1,4,1,1
9,2,78,17,474,217,0,4,1,5,1,1
8,7,103,11,373,375,0,2,1,3,1,1
2,2,94,13,214,240,0,4,0,4,1,1
4,1,98,11,267,171,0,1,1,3,0,1
9,9,107,25,429,484,1,2,1,4,1,1
2,1,62,11,225,183,0,3,0,2,1,1
3,1,74,15,251,186,0,2,1,3,0,1
9,9,113,20,485,437,0,4,1,3,1,1
7,5,62,14,347,297,0,2,0,1,1,1
6,7,58,19,307,374,0,2,0,1,0,1
7,7,76,24,353,375,0,2,0,4,1,1
2,4,112,20,215,282,0,2,1,3,1,1
4,3,105,19,283,269,0,3,1,5,0,1
8,7,103,14,373,376,0,1,1,3,0,1
2,1,94,23,200,202,0,2,0,5,1,1
0,1,98,16,155,179,0,3,0,2,1,0
2,1,66,11,214,170,0,2,0,4,0,1
6,8,103,20,328,385,0,2,1,1,1,1
4,2,101,18,269,232,0,2,1,4,1,1
7,8,64,16,357,406,0,3,1,2,1,1
7,6,94,13,333,343,0,3,1,1,1,1
0,1,78,10,130,191,1,1,0,4,0,0
7,8,74,20,341,387,0,2,0,3,0,1
7,7,101,11,343,348,0,2,1,3,1,1
6,6,105,14,331,326,0,3,0,3,1,1
0,0,30,12,138,119,0,2,1,2,0,0
8,8,64,20,366,395,0,1,0,1,1,1
3,4,82,17,259,281,0,3,1,2,1,1
9,7,103,21,416,367,0,3,0,4,1,1
1,1,90,19,175,168,1,1,0,2,1,1
4,3,107,22,269,260,0,3,1,4,1,1
5,5,69,16,297,301,0,3,0,2,1,1
5,3,105,21,291,249,0,3,0,4,1,1
9,9,74,20,533,510,0,2,0,2,1,1
6,7,90,14,333,361,0,2,1,4,1,1
2,4,94,17,226,292,0,3,1,3,1,1
4,7,103,14,263,356,0,3,1,4,1,1
0,0,84,18,64,84,0,4,1,2,1,1
1,1,66,17,170,176,0,0,0,2,1,1
7,6,86,21,356,322,0,2,1,2,1,1
4,4,98,19,280,290,0,3,1,3,1,1
1,0,62,17,204,146,0,2,0,1,1,1
6,4,52,24,326,287,1,1,1,3,1,1
6,5,111,20,324,298,0,3,1,4,1,1
9,9,86,14,428,427,0,2,0,2,1,1
7,3,107,15,345,258,0,2,1,4,1,1
2,2,94,22,212,238,0,3,1,4,1,1
5,6,90,11,288,321,0,3,1,2,1,1
4,5,76,12,261,309,0,3,1,1,1,1
1,0,70,16,188,160,0,2,0,4,0,1
5,4,101,18,299,284,0,3,1,3,1,1
7,8,113,19,346,397,0,3,0,5,1,1
5,4,84,16,286,277,0,2,0,2,1,1
0,0,62,20,123,106,0,2,0,3,1,0
3,1,66,13,240,172,0,4,1,1,1,0
4,1,94,18,264,182,0,3,1,2,1,0
0,0,94,19,58,17,0,3,1,2,1,0
9,9,103,19,467,494,0,3,1,2,1,1
6,5,86,16,335,307,0,3,1,5,1,1
1,1,58,14,173,183,0,2,1,2,1,1
0,1,86,18,143,171,0,0,0,5,1,0
7,6,58,16,340,326,0,2,1,2,1,1
9,9,111,22,495,535,0,1,0,1,1,1
2,2,90,15,232,216,1,2,0,2,1,1
8,9,101,18,416,419,0,1,1,5,0,1
6,6,86,13,314,336,0,3,1,3,1,1
4,3,74,9,262,257,0,2,0,3,1,1
7,7,78,15,346,365,0,1,0,2,1,1
2,1,74,23,220,195,0,2,0,2,0,1
2,4,103,18,233,291,0,2,1,3,1,1
1,1,82,20,179,180,0,3,0,2,1,1
2,6,103,12,210,336,0,2,1,2,1,1
6,5,70,21,319,296,1,3,0,2,1,1
1,3,5,6,216,243,0,2,0,0,0,0
9,9,94,19,491,500,0,3,1,3,1,1
5,8,82,24,309,389,0,4,1,3,1,1
6,4,82,17,305,281,0,2,1,4,1,1
5,5,103,19,291,300,0,3,1,4,1,1
7,5,82,16,356,292,1,1,0,2,1,1
8,7,86,23,365,359,1,2,1,2,1,1
8,8,82,17,385,396,0,3,1,3,1,1
1,0,98,22,171,139,0,1,1,3,0,0
1,0,105,6,188,156,0,3,1,1,1,1
8,9,78,24,378,459,0,3,1,3,1,1
0,0,68,21,114,124,0,2,0,3,1,1
8,8,98,16,396,402,0,3,1,2,1,1
5,2,56,15,282,206,0,2,1,2,1,1
5,7,62,19,300,353,0,3,0,2,1,1
1,3,78,9,206,236,0,2,1,2,0,1
6,5,66,21,314,311,0,1,1,3,0,1
3,3,66,13,248,238,0,2,1,2,0,1
3,6,111,20,260,331,0,3,1,5,1,1
0,0,98,13,134,144,0,2,1,3,0,1
6,6,90,19,336,323,0,1,0,3,1,1
1,2,22,24,168,228,0,2,0,4,0,1
0,4,34,18,153,273,1,2,0,3,0,1
6,6,86,17,335,333,0,1,0,3,1,1
9,8,74,14,438,423,0,2,1,1,1,1
5,5,98,22,297,291,0,2,0,2,1,1
0,0,42,17,91,69,0,3,1,2,0,1
3,3,78,18,259,262,0,2,0,2,1,1
9,8,111,22,463,390,0,3,0,4,1,1
2,3,107,25,234,244,0,3,0,3,1,1
0,0,54,15,7,1,0,2,1,3,0,0
7,8,98,23,334,388,0,3,0,4,1,1
3,3,105,24,251,246,0,3,1,5,1,1
9,9,105,20,444,457,1,3,1,2,1,1
5,6,90,12,289,335,0,3,1,2,1,1
2,1,52,14,211,186,0,3,1,2,1,1
0,0,82,14,149,161,0,2,0,2,1,1
4,3,78,16,275,252,0,2,1,2,1,1
5,3,72,17,291,256,0,3,1,3,0,1
5,3,86,14,307,253,1,2,0,2,1,1
6,5,101,14,322,312,0,2,1,4,1,1
7,8,111,20,358,417,0,3,0,4,1,1
2,1,103,19,227,196,0,1,1,4,1,1
5,5,94,11,292,299,0,2,1,2,1,1
1,2,66,11,175,210,0,1,0,4,0,1
0,1,112,17,139,171,0,3,1,3,1,1
4,3,58,14,271,242,0,3,0,1,1,0
4,5,101,11,271,296,0,3,0,5,0,1
7,6,105,25,340,323,1,1,1,3,1,1
4,4,74,16,267,267,0,2,0,2,0,0
6,3,82,14,317,246,0,4,1,3,1,1
4,1,74,17,261,170,1,1,0,4,1,0
0,1,106,23,146,192,0,2,1,4,1,1
4,6,70,21,262,325,0,3,0,4,1,1
8,6,74,13,388,345,1,3,1,2,1,1
1,4,26,9,187,264,0,2,1,0,1,0
7,6,90,15,351,345,0,3,1,1,1,1
8,7,98,21,401,373,0,3,0,3,1,1
3,3,26,20,240,244,0,3,0,2,0,0
8,8,113,17,384,410,0,2,1,4,1,1
0,0,34,14,126,101,0,4,1,4,0,0
4,1,78,13,278,197,0,3,1,1,1,0
9,9,78,14,413,469,1,1,1,2,1,1
9,7,86,18,415,376,0,3,1,4,1,1
2,1,105,23,207,167,0,2,0,4,1,1
7,2,54,17,347,213,0,2,1,3,0,1
7,6,78,17,355,339,0,2,0,0,0,1
7,6,94,15,350,333,0,3,1,2,1,1
7,7,101,22,362,348,0,3,1,2,1,1
6,7,99,21,322,352,0,3,0,5,1,1
5,6,66,20,284,332,1,2,1,4,1,0
0,2,94,19,95,209,0,1,1,0,0,0
3,4,90,20,247,266,1,1,0,3,1,1
9,4,86,13,417,292,0,3,1,4,1,1
5,1,68,18,287,200,0,3,1,2,1,1
8,9,107,19,405,457,0,2,0,4,1,1
8,8,94,19,398,397,0,2,1,3,1,1
6,6,70,14,321,338,0,2,0,0,0,1
7,5,82,23,347,311,0,2,0,2,1,1
3,4,70,18,257,287,0,3,0,2,1,1
5,2,68,21,301,228,0,3,1,2,1,1
6,7,86,23,332,373,0,2,1,3,1,1
6,6,113,20,335,322,0,3,1,5,1,1
3,4,64,19,255,277,0,3,0,2,0,1
3,5,78,16,236,312,0,2,0,2,1,1
2,3,54,23,215,240,0,3,0,1,1,1
2,2,98,21,229,214,0,2,0,2,1,1
7,6,78,14,348,333,0,2,1,2,1,1
7,8,74,18,345,411,1,1,1,2,1,1
6,7,113,23,331,374,0,2,0,5,1,1
7,6,90,20,363,332,0,2,1,3,1,1
9,8,62,13,448,410,0,3,0,2,1,1
0,0,54,18,62,158,1,3,1,2,1,1
1,0,90,22,175,151,0,3,0,4,1,1
2,3,18,13,229,245,0,0,0,0,0,0
3,3,64,18,239,247,0,2,1,2,0,1
0,1,46,11,159,175,0,1,1,4,1,1
3,3,78,21,244,239,0,1,1,2,1,1
4,2,74,15,265,220,0,2,0,3,1,0
0,0,70,8,121,146,0,3,0,5,1,1
8,6,98,9,393,337,0,3,0,4,1,0
1,2,70,23,188,220,0,3,0,2,1,1
1,6,70,20,189,328,1,2,1,3,1,1
2,0,74,14,216,155,0,3,1,2,1,0
1,5,86,18,174,316,1,2,1,2,0,1
4,5,86,22,281,307,0,0,1,3,1,1
3,3,94,13,246,253,0,2,1,2,1,1
7,6,78,24,360,344,0,3,1,3,1,1
5,8,92,21,302,392,0,4,1,3,1,1
9,9,98,21,438,450,0,3,1,2,1,1
1,0,66,21,200,115,0,1,0,2,1,0
6,6,72,19,324,334,1,2,0,2,1,1
8,5,74,18,376,304,0,3,1,3,1,1
7,7,66,19,352,348,0,3,0,2,1,1
9,9,98,17,448,513,0,2,0,3,1,1
7,1,71,12,340,171,0,2,1,2,1,1
1,3,82,23,173,243,0,4,1,3,1,1
2,2,66,23,229,216,0,3,1,3,1,1
7,9,111,24,336,452,0,3,0,4,1,1
4,5,94,21,281,314,0,2,1,3,1,0
2,2,70,16,211,232,0,3,1,2,1,1
4,4,74,18,260,284,0,2,0,2,1,1
6,7,94,18,311,378,0,3,1,3,1,1
6,6,113,15,319,337,0,3,1,3,1,1
8,4,62,15,382,279,0,2,1,3,1,1
1,2,62,14,180,222,0,2,1,2,0,1
2,3,103,21,213,261,0,3,0,3,1,1
8,8,94,21,398,420,0,3,1,3,1,1
2,2,90,15,208,219,0,2,0,2,1,1
9,9,112,22,516,489,0,4,1,4,1,1
4,3,90,19,262,265,0,1,0,3,0,1
4,5,88,18,274,302,0,3,1,3,1,1
1,3,98,16,199,252,0,3,1,3,1,1
3,3,78,21,253,247,0,3,0,2,1,1
1,3,90,18,200,255,0,2,1,4,1,1
9,9,82,22,448,488,0,1,0,4,1,1
4,5,107,13,271,305,0,3,0,3,1,1
4,4,74,19,271,289,0,3,0,2,1,1
3,5,103,20,246,300,0,2,0,3,1,1
2,2,74,18,224,216,0,2,0,2,1,1
8,6,90,23,389,335,0,3,1,2,1,1
9,8,107,23,436,415,0,3,1,4,1,1
7,6,99,10,340,325,0,3,1,3,1,1
7,6,103,16,333,327,0,3,0,4,1,1
2,2,90,20,217,217,0,2,0,3,0,1
8,9,86,21,390,446,0,2,0,2,1,1
6,3,50,15,320,245,0,3,0,4,0,0
4,3,112,21,270,263,0,3,1,5,1,1
3,4,98,17,258,274,0,3,1,5,1,1
5,5,86,17,292,295,0,3,0,3,1,1
0,0,58,13,129,132,0,3,0,2,0,0
1,2,90,11,193,211,0,3,1,2,1,1
1,1,90,22,194,198,0,3,1,3,1,1
6,7,62,11,325,347,0,3,1,2,1,1
4,3,94,24,284,242,0,1,0,3,1,1
